PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72021,72021,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 14 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 14 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 14 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 14 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 14 cm, BENMAN",14.450000000000003,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72013,72013,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 10 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 10 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 10 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 10 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 10 cm, BENMAN",13.600000000000001,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72017,72017,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 40 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 40 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 40 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 40 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 40 cm, BENMAN",23.800000000000004,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70925,70925,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 350mm",,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 350mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 350mm","SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 350mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 350mm",9.350000000000001,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72015,72015,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 24 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 24 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 24 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 24 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 24 cm, BENMAN",17.516666666666666,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72014,72014,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 18 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 18 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 18 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 18 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 18 cm, BENMAN",15.733333333333336,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70932,70932,"MISTRIE - SPATULA, Benman, 300mm",,"MISTRIE - SPATULA, Benman, 300mm",,,,,"MISTRIE - SPATULA, Benman, 300mm","MISTRIE - SPATULA, Benman, 300mm",,,,,"MISTRIE - SPATULA, Benman, 300mm",3.5833333333333335,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72025,72025,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 40 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 40 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 40 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 40 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 40 cm, BENMAN",23.800000000000004,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72018,72018,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 50 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 50 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 50 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 50 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 50 cm, BENMAN",26.35,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72019,72019,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 65 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 65 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 65 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 65 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 65 cm, BENMAN",32.300000000000004,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72023,72023,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 24 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 24 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 24 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 24 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 24 cm, BENMAN",17.433333333333334,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72027,72027,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 65 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 65 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 65 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 65 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 65 cm, BENMAN",32.300000000000004,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72016,72016,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 30 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 30 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 30 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 30 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ RIGIDĂ DE NIVELARE 0,4 mm x 30 cm, BENMAN",21.25,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
